"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"re0"	740	"JJJJJJJJJJJJJJJFJJJJ"	"gnp"	1
"re0"	741	"IJJJJJJJJJJJJJJHJJJJ"	"gnp"	1
"re0"	742	"JJJJGJJJJJJJJJJHJJJG"	"cpi"	1
"re0"	743	"JJJJIJJJJJJJJJJCJJJJ"	"wpi"	1
"re0"	744	"JJJJJJJJJJJJJJJCJJJJ"	"money"	1
"re0"	745	"HJIJJJJJJJJJJJJJEJJJ"	"cpi"	1
"re0"	746	"JJJJJJJJJJJJJIJGJJJJ"	"cpi"	1
"re0"	747	"JJJJIJJJJJJJJJJDJJJJ"	"money"	1
"re0"	748	"CJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	749	"JIJJJJIIJJJHJIIJJJJJ"	"ipi"	1
"re0"	750	"JJJJHJJJJJJJJJJDJJJJ"	"money"	1
"re0"	751	"IJIJJJJJJJJJJJJJEJJJ"	"ipi"	1
"re0"	752	"JJJJIJJJJJJJJJJEJJJI"	"trade"	1
"re0"	753	"JFJJJJJJJJJEJJJJJJJJ"	"trade"	1
"re0"	754	"JHJJJIJJJJJJJJJJJHJI"	"trade"	1
"re0"	755	"JHJJJJJIJJJJJHJJJJJJ"	"trade"	1
"re0"	756	"JJJIJJEJJJJJJJIJJJJJ"	"interest"	1
"re0"	757	"IJJJJJJJJJJJJJJIJJJJ"	"trade"	1
"re0"	758	"JIJJJJJEJJJJJJJJJJJJ"	"trade"	1
"re0"	759	"JJJIJJJHJJJJJGJJJJJJ"	"money"	1
"re0"	760	"BJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	761	"JJJJJJHJJJJJJJHJJJJH"	"money"	1
"re0"	762	"JJJJJEJJGJJJJJJJJJJJ"	"money"	1
"re0"	763	"JJJJJJJJJJJJJJJHJJFI"	"money"	1
"re0"	764	"HJJHJJJJJJIJJJJJJJJJ"	"interest"	1
"re0"	765	"JJDJJJJJJJJJJJJJJJJJ"	"ipi"	1
"re0"	766	"JJJJHJJJJJJJJJJHJJJJ"	"money"	1
"re0"	767	"JJGJJJJJJJJJJJIJJJJJ"	"money"	1
"re0"	768	"JJJJJJJJJJJJJJJHHJGI"	"money"	1
"re0"	769	"JJCJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	770	"JJJIJJJHJJJIJGJJJJJJ"	"trade"	1
"re0"	771	"JJJJJJJJJJJJJDJJJJJJ"	"trade"	1
"re0"	772	"JJJJJJIJJJJHJJIJJIJH"	"money"	1
"re0"	773	"JJJJJJJJJHJJJJJJJJHJ"	"money"	1
"re0"	774	"JJJJJJJJJJJJJJJJJJBJ"	"trade"	1
"re0"	775	"JHJJJJJIJJJJJGJJJJJJ"	"reserves"	1
"re0"	776	"JJJJJJJJFJJJJJJJJJIJ"	"money"	1
"re0"	777	"JJJJJGJJIJJJJHJJJJJJ"	"money"	1
"re0"	778	"JJHJJJJJJJIJJJJJJJIJ"	"money"	1
"re0"	779	"JJJJJJJJJJJJJJJJJJEJ"	"trade"	1
"re0"	780	"JIJJJJJJJJJIJEJJJJJJ"	"trade"	1
"re0"	781	"JDJJJJJJJJJHJJJJJJJJ"	"ipi"	1
"re0"	782	"JJJJHJJIJJJJJJJGJIJJ"	"money"	1
"re0"	783	"JJJJJJJIGJJJJJJJJIJJ"	"money"	1
"re0"	784	"JJJIJJJJDJJJJJJJJJJJ"	"trade"	1
"re0"	785	"JJJJJJJJJJJJJAJJJJJJ"	"money"	1
"re0"	786	"JJIJJJJJIFJJJJJJJJJJ"	"trade"	1
"re0"	787	"JJJJJJJJJJJJJBJJJJJJ"	"interest"	1
"re0"	788	"JJJJJJJJJJEJJJJJJHJJ"	"trade"	1
"re0"	789	"JIJJJJJJJJJJJBJJJJJJ"	"gnp"	1
"re0"	790	"JJJJJJJJHJJJJJJJJJJE"	"cpi"	1
"re0"	791	"JJJJJJJJJJJJJIJJJJJE"	"trade"	1
"re0"	792	"JJJJJJJEJJJJJJIJJJIJ"	"interest"	1
"re0"	793	"JJJJJJJJIJJJJFJJJJJI"	"interest"	1
"re0"	794	"JJJJJIIJJHJJJJJJHJJJ"	"trade"	1
"re0"	795	"JJJJJJJJHJJJJJHIJJJI"	"trade"	1
"re0"	796	"JJJJJJGJJJJJJFJJJJJJ"	"interest"	1
"re0"	797	"JJJJJJJJJJJJJJJJHJJJ"	"money"	1
"re0"	798	"JJHJJJJJJJJJJJJJFJJJ"	"money"	1
"re0"	799	"CJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	800	"JJJJJJJHHJJJJJJJJJJJ"	"trade"	1
"re0"	801	"JJJJJJJJJJJJJCJJJJJJ"	"gnp"	1
"re0"	802	"JIJJJJJJJJIJJJJJJJJF"	"trade"	1
"re0"	803	"JJJJJJJIJJJJJDJJJJJJ"	"reserves"	1
"re0"	804	"JJJJJJJJFJJJJJJJJJIJ"	"gnp"	1
"re0"	805	"JJJJJJIIHJJJJJJJJJJG"	"money"	1
"re0"	806	"IJJJJJJJJJHJIJJJIJJJ"	"gnp"	1
"re0"	807	"JJJJJJIJJJJJHJIJJJJG"	"gnp"	1
"re0"	808	"JJJJJJJJJJJJJJJJJJJD"	"trade"	1
"re0"	809	"JJJJJJJJJJJJJJBJJJJJ"	"lei"	1
"re0"	810	"JJJJJIJJJHJJJJJEJJJJ"	"ipi"	1
"re0"	811	"JJJJHJJJJJJJJJJJJJJJ"	"money"	1
"re0"	812	"EJJJJJJJJJJJJJJJJJJJ"	"interest"	1
"re0"	813	"JJJJJJJJJJDJJJJJJJJJ"	"trade"	1
"re0"	814	"JJJJJJJJJJJJJBJJJJJJ"	"money"	1
"re0"	815	"JJJJJGJJJJJIJIJJJJJJ"	"ipi"	1
"re0"	816	"JJJJGJJJJJJJJJJFJJJJ"	"money"	1
"re0"	817	"CJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	818	"JJJJJJJJJJJJJAJJJJJJ"	"money"	1
"re0"	819	"JJJJJJJJJJJJHJJJJJEJ"	"cpi"	1
"re0"	820	"JJJJJJJJJJJJJJJBJJJJ"	"trade"	1
"re0"	821	"IJJJJJJJJJJJJJDJJJJJ"	"money"	1
"re0"	822	"JJJJJJJJDJJJJJJJJJJJ"	"trade"	1
"re0"	823	"JJJJJJIJJJJJJEJJJJJJ"	"trade"	1
"re0"	824	"JIJJJJGJJJJJJGJJJJJJ"	"money"	1
"re0"	825	"CJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	826	"JBJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	827	"JJJJJJJIIIJGJJJJJJJJ"	"money"	1
"re0"	828	"JJCJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	829	"JJIJJGJJJJIJJJJJJJJJ"	"money"	1
"re0"	830	"JJJJJEIJJJJJJJJJJJJJ"	"interest"	1
"re0"	831	"JJHJJJJJJJJJJIIJJJIJ"	"interest"	1
"re0"	832	"JJCJJJJJJJJJJJJJJJJJ"	"gnp"	1
"re0"	833	"JJJJJJJJJJJJJJJGJJJE"	"ipi"	1
"re0"	834	"JJJJHJJJJJJJJJJGJJJJ"	"interest"	1
"re0"	835	"JJJHJJJJJJFJJIJJJJJJ"	"retail"	1
"re0"	836	"JJJJIJJJJJJJIJJEJJJI"	"gnp"	1
"re0"	837	"JJJJJJJJJJJJGIJJJJJF"	"trade"	1
"re0"	838	"JJJJJJJJJJJJJDJJJJJJ"	"money"	1
"re0"	839	"JJJFJJIJJHJJJJJJJJJJ"	"money"	1
"re0"	840	"JJJJJJJJJGIJJJJJJIJJ"	"money"	1
"re0"	841	"JJJJJJJIJJJJJJJJJGJJ"	"ipi"	1
"re0"	842	"JJJJFJJJJIJJJJJHJJJJ"	"money"	1
"re0"	843	"IJJJJJJJJJJJJJJJJGJJ"	"money"	1
"re0"	844	"JJIJJGJJJJJJJJJJJJJJ"	"money"	1
"re0"	845	"JJJJJDJJJJJJJJJJJIJJ"	"money"	1
"re0"	846	"JJJJJJJJJJJJJJJJJGJJ"	"money"	1
"re0"	847	"IJJJJJJJJJJJJJJJJEJJ"	"trade"	1
"re0"	848	"JJJJJJIJJJJJJBJJJJJJ"	"trade"	1
"re0"	849	"JJJJJJJIJJJJJDJJJJJJ"	"reserves"	1
"re0"	850	"IJJJJJHIJJJJJJJJJJIJ"	"trade"	1
"re0"	851	"JJJJJJJJIJJJJCJJJJJJ"	"trade"	1
"re0"	852	"JBJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	853	"IJIJJIJJJJJJJJJJJIJJ"	"money"	1
"re0"	854	"JJJJJDJJJJJJJJJJJIJJ"	"trade"	1
"re0"	855	"JGJJJJJJJIJJJFJJJJJJ"	"money"	1
"re0"	856	"JJJJJJIJJJJJJJJJJDJJ"	"trade"	1
"re0"	857	"JJJJJJJJJJJJJJIDJJJJ"	"money"	1
"re0"	858	"BJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	859	"JJJJJJIJJJJJJDJJJJJJ"	"money"	1
"re0"	860	"JJJJJJJIJJGJJJJJJJGJ"	"trade"	1
"re0"	861	"JJJJJJJJJJJJJCJJJJJJ"	"money"	1
"re0"	862	"JJIJJGJJJJJJHJJJJJJJ"	"money"	1
"re0"	863	"JJJJJJJJJJJJJJJJJDJJ"	"money"	1
"re0"	864	"JJJJJCJJJJJJJJJJJIJJ"	"ipi"	1
"re0"	865	"JJJJDJJJJJJJJJJJJJJI"	"trade"	1
"re0"	866	"JJJJJJIJJJJJJBJJJJJJ"	"trade"	1
"re0"	867	"JAJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	868	"JJJJJJIJJJJJJJJJJCJJ"	"trade"	1
"re0"	869	"JJJJJJJJJJJJJCJJJJJJ"	"money"	1
"re0"	870	"JJJJJEJJJJJJJJJJJIJJ"	"ipi"	1
"re0"	871	"JIJJGJIJJJJJJJJIJJJI"	"interest"	1
"re0"	872	"JJJJJJJJJJJJJJJJGJJJ"	"money"	1
"re0"	873	"JJJJJFJJJJJJIJJJJIJJ"	"trade"	1
"re0"	874	"JHJJJJJJJJJJJEJJJJJJ"	"interest"	1
"re0"	875	"JJHJJJJJJJJJJJJJEJIJ"	"money"	1
"re0"	876	"CJJJJJJJJJJJJJJJJJJJ"	"jobs"	1
"re0"	877	"JJJJJJJJJJJJFJJJJJJH"	"trade"	1
"re0"	878	"JIJJJJJGJJIJJJIJJJJJ"	"cpi"	1
"re0"	879	"JJJJJJJJJJJJJJJDJJJJ"	"trade"	1
"re0"	880	"JHJJJJJGJJJJJJIJJJJJ"	"retail"	1
"re0"	881	"JJJJHJJJJJJJJJJJJJIJ"	"retail"	1
"re0"	882	"JJJJHJJJJJJJJJJEJJIJ"	"money"	1
"re0"	883	"JJJJJDJJJJJJJJJJJIJJ"	"money"	1
"re0"	884	"JIJJJIJJJJJJJJJJIFJJ"	"money"	1
"re0"	885	"JJJJJJJJJJJJJJJHEJJJ"	"trade"	1
"re0"	886	"JJJJJJJJJJJJJCJJJJJJ"	"cpi"	1
"re0"	887	"JJJJJJJJJJJJJJJDJJJJ"	"money"	1
"re0"	888	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	889	"JJIJJJJJJJJJJJJJJCJJ"	"retail"	1
"re0"	890	"JJJJGJIJJJJJJJJJJJJG"	"trade"	1
"re0"	891	"JJJJJJGIGJJJJJJJJJJJ"	"money"	1
"re0"	892	"DJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	893	"JJJJJJIIFJJJJJJJJJJJ"	"interest"	1
"re0"	894	"JJCJJJJJJJJJJJJJJJJJ"	"reserves"	1
"re0"	895	"JJJJJJJJIJJJJJHJJJFJ"	"money"	1
"re0"	896	"JJJIJFJJJJJJIJJIJJJJ"	"money"	1
"re0"	897	"JJJJJJJJJFJJJJJJJIJJ"	"trade"	1
"re0"	898	"JIIJJIJJJJJJJJJJJJJI"	"trade"	1
"re0"	899	"JIJJJFJJJJJJJJJJJJJJ"	"interest"	1
"re0"	900	"IJFJJJJJJJIJJJJJJJJJ"	"trade"	1
"re0"	901	"JJJIJJJIJJJFJJJJJJJJ"	"money"	1
"re0"	902	"JJJJJJJIIJJJHJJJJIJJ"	"interest"	1
"re0"	903	"JIJGJJJJJJHJJJJJJJJJ"	"trade"	1
"re0"	904	"JJJJJIJIJJJHJJJJJIJJ"	"interest"	1
"re0"	905	"JJJJJJJJJJJJJJJJJJCJ"	"trade"	1
"re0"	906	"JCJJJJJJJJJIJJJJJJJJ"	"money"	1
"re0"	907	"JJJJJIJJJJJJJJJJJEJJ"	"trade"	1
"re0"	908	"JJJJJJJJHJJHIIJJJJJJ"	"money"	1
"re0"	909	"JJHJJIJJJJJJJJJJJJJJ"	"money"	1
"re0"	910	"JJJHJIJJHJJJJJJJJJJJ"	"trade"	1
"re0"	911	"JJJHJJJIJJJEJIJJJJJJ"	"money"	1
"re0"	912	"JJIJJEJJJJJJJJJJJIJJ"	"trade"	1
"re0"	913	"JJJJJJJJJJJHJEJJJJJJ"	"money"	1
"re0"	914	"JJIJJJJJJJJJIJJJJHJJ"	"money"	1
"re0"	915	"JJJJJJJJJJJJJJJEJJII"	"money"	1
"re0"	916	"JJIJJJJJIJJJJJJJJHJJ"	"money"	1
"re0"	917	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	918	"JJJJJJJJJJJJJJJJJFJJ"	"money"	1
"re0"	919	"JJJJJJJJJJJJJJJJJBJJ"	"money"	1
"re0"	920	"JJJJJFJJJJJJJJJJJJJJ"	"money"	1
"re0"	921	"JJJJJFJJJJJJJJJJJJJJ"	"reserves"	1
"re0"	922	"JJJJJJJJJJJJJJJJJJDJ"	"money"	1
"re0"	923	"JJJJJCJJJJJJJJJJJHJJ"	"trade"	1
"re0"	924	"JJJJJJJJJJJJJJEHJJJJ"	"interest"	1
"re0"	925	"IIJJJIJJIJJJJJJJIIJJ"	"interest"	1
"re0"	926	"JJJJJHJJJJJJJJJJIJJI"	"trade"	1
"re0"	927	"JJJJJJJJIJJJJJDJJJJJ"	"money"	1
"re0"	928	"JJJJJJGJJJJJJJJJJIJG"	"money"	1
"re0"	929	"JHJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	930	"JJJJJJJJJJIJJJIJDJJJ"	"cpi"	1
"re0"	931	"JJJJJJJJJJJJJJJCJJJJ"	"money"	1
"re0"	932	"JJJJJJJHJJJJJJJJJEJJ"	"money"	1
"re0"	933	"JJJJJJJJJJJJDJJJJJJJ"	"trade"	1
"re0"	934	"JJJJJJJJJJJJIJDJJJJJ"	"money"	1
"re0"	935	"JJJJJJJJJJJJJJJFJJIJ"	"trade"	1
"re0"	936	"JJJJJJIHIJJJJJJJJJJI"	"trade"	1
"re0"	937	"JJJJJJJEJJJJJJJJJJJJ"	"gnp"	1
"re0"	938	"JJJJHJJJJJJJJJJJJJJF"	"money"	1
"re0"	939	"JJJJJJHJJJJJJJJJJHJF"	"money"	1
"re0"	940	"JJJJJJJJJJJJJJJJJCJJ"	"interest"	1
"re0"	941	"JJJJJFJJJJJJJJJJJIJI"	"money"	1
"re0"	942	"EJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	943	"DJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	944	"JJJJJDJJJJJJJJJJJHJJ"	"money"	1
"re0"	945	"JJJJJJJHJJJJJJJJJEJJ"	"money"	1
"re0"	946	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	947	"EJJJJJJJJJJJJJIJIJJJ"	"money"	1
"re0"	948	"JJJJJJJIJJJJJJJJIHJJ"	"cpi"	1
"re0"	949	"JJJJIJJJJJJJJJJFJJJJ"	"money"	1
"re0"	950	"JJJJJIJJJJJJJJJJIEJJ"	"money"	1
"re0"	951	"FJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	952	"IJJJJJJJJIJHJIJJJJJJ"	"trade"	1
"re0"	953	"JJJJJJJJJJJCJIJJJJJJ"	"interest"	1
"re0"	954	"IJDJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	955	"JJIJJGJJJJJJJJJJJJJJ"	"trade"	1
"re0"	956	"JJJHJJJJIJJFJJJJJJJJ"	"trade"	1
"re0"	957	"JGJJJJJJJJJIJIJJJJJJ"	"cpi"	1
"re0"	958	"JJJJJJJJJJJJJJJCJJJJ"	"trade"	1
"re0"	959	"JJJJJGJJJJJJJJIJJJJJ"	"trade"	1
"re0"	960	"JJJJJGIJJJJHJJJJJJJJ"	"trade"	1
"re0"	961	"JJJJJIJJJJJFJIJJJJJJ"	"trade"	1
"re0"	962	"JJJJJJJJJJJGJEJJJJJJ"	"money"	1
"re0"	963	"JJJJJFJJJJJJJJJJJJJJ"	"money"	1
"re0"	964	"JJJJJDIJJJJJJJJJJJJJ"	"trade"	1
"re0"	965	"JIJJJJJGIJJIJJJJJJJJ"	"trade"	1
"re0"	966	"JJJJIJJJJJJJJJJJJJIJ"	"trade"	1
"re0"	967	"JJJJIIJJJJJJJJGJJJJI"	"housing"	1
"re0"	968	"JJJJIJJJJJHJJJJHJJJJ"	"trade"	1
"re0"	969	"JCJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	970	"IJJJJIJJHJJHJIJJJJJJ"	"trade"	1
"re0"	971	"JCJJJJJJJJJJJJJJJJJJ"	"interest"	1
"re0"	972	"IJJJJJJJJJFJJJJJJJIJ"	"money"	1
"re0"	973	"JJJJJJJJIJJFJJJJJJJJ"	"money"	1
"re0"	974	"JJJJJFJJJJJJJJJJJJJJ"	"money"	1
"re0"	975	"JJJJJCJJJIJJJJJJJJJJ"	"trade"	1
"re0"	976	"JJJJIGJJJJJJJJHJJJJJ"	"money"	1
"re0"	977	"JJJJJIIJJJJJJJJJJGJJ"	"money"	1
"re0"	978	"JJJJJGJJJJJJIJJJJJJJ"	"money"	1
"re0"	979	"JJJJJJJJJJJJJJJEJJGJ"	"money"	1
"re0"	980	"JJJJJFJJJJJJJJJJJIJJ"	"trade"	1
"re0"	981	"JJJJJJJJJJJJJBJJJJJJ"	"trade"	1
"re0"	982	"JHJJJIIJIJJJJIIJJJJJ"	"money"	1
"re0"	983	"JJJJJDJJJJJJJJJJJJJJ"	"money"	1
"re0"	984	"IJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	985	"JJJJJJJJJJJJJJCJJJJJ"	"money"	1
"re0"	986	"IJJJJJJJJJGJJJJJHIJJ"	"interest"	1
"re0"	987	"IJJJJJJJJJJJJJJJGJJJ"	"money"	1
"re0"	988	"CJJJJJJJJJJJJJJJJJJJ"	"bop"	1
"re0"	989	"JJJJJIJJJJJJJJIJIJIJ"	"trade"	1
"re0"	990	"JJJJJJJJJJJJJJFJIJJJ"	"bop"	1
"re0"	991	"JJJJJJJJJJJJJJEHIJJJ"	"jobs"	1
"re0"	992	"JJJJJJJJJJJJJJJJJJJD"	"money"	1
"re0"	993	"JJJJJJIGJJJJJJJJJJJJ"	"trade"	1
"re0"	994	"JJJJJIJHJJJJJJJJJJJG"	"money"	1
"re0"	995	"JJJJJHJJJJJJJJJJJEJJ"	"trade"	1
"re0"	996	"JJJJJJJJJJJJJJHJJJHJ"	"bop"	1
"re0"	997	"JJJJJJJJJJJJJJHJJJHJ"	"gnp"	1
"re0"	998	"JJJJJJJJJJJJJJIJJJJD"	"trade"	1
"re0"	999	"JJJJJJJJJJJJJJEHJJJJ"	"trade"	1
"re0"	1000	"JHJJJJHJIJJJJJIJJJJJ"	"money"	1
"re0"	1001	"FJJJJJJJJJJJJJJJIJJJ"	"money"	1
"re0"	1002	"JJJJJJJJJJJJJJJJJDJJ"	"trade"	1
"re0"	1003	"IJJJJJJJJFJJJJHJJJJJ"	"reserves"	1
"re0"	1004	"JJJJJJJJJJJJJJJJHJEJ"	"money"	1
"re0"	1005	"JJJJJJJJHJJJIJJJJIIH"	"trade"	1
"re0"	1006	"JJJJJIGJIJJJJJJJJJJJ"	"money"	1
"re0"	1007	"JJJJJBJJJJJJJJJJJJJJ"	"jobs"	1
"re0"	1008	"JJJJJJJJJJJJIJJGJJJJ"	"jobs"	1
"re0"	1009	"JJJJJJJJJJJJJJJEJJJJ"	"trade"	1
"re0"	1010	"JJJJJHJJJJJJJJGJJJJJ"	"trade"	1
"re0"	1011	"JJJJJJJJJJJJJJDHJJJJ"	"reserves"	1
"re0"	1012	"JJJJJJJJJJJJGJJJJJEJ"	"cpi"	1
"re0"	1013	"JJJJJJJJJJJJJJJHJJJJ"	"cpi"	1
"re0"	1014	"JJJJJJJJJJJJJJJCJJJJ"	"jobs"	1
"re0"	1015	"JJJHJJJJJJJJJJJJJJGJ"	"trade"	1
"re0"	1016	"JJJJJJJJJJJJJJCHJJJJ"	"interest"	1
"re0"	1017	"JJJJJJJJJJIJJJJJEJJJ"	"trade"	1
"re0"	1018	"JDJJJJJJJJJJIJJJJJJJ"	"trade"	1
"re0"	1019	"JJJJJJJJJFJJJJHJJJJJ"	"trade"	1
"re0"	1020	"JIJJJJIIJJJGJJJJJJJJ"	"money"	1
"re0"	1021	"JJJJJFJJJJJJJJJJJJJJ"	"money"	1
"re0"	1022	"JJJJJGJJJJJJJJJJJIJJ"	"money"	1
"re0"	1023	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1024	"HJJJJJJJJJIJIJJJIJJJ"	"money"	1
"re0"	1025	"JJJJJJJJJJIJIJJJJGJJ"	"money"	1
"re0"	1026	"JJJIJEJJJJJJJJJJJJJJ"	"money"	1
"re0"	1027	"JJJJJHJJJJJJJJJJJFJJ"	"money"	1
"re0"	1028	"CJJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1029	"JJJJJJJJJJJJJJJJJJJE"	"reserves"	1
"re0"	1030	"JJJJJJJJJJJJIJGJJJHJ"	"money"	1
"re0"	1031	"JJJJJFIJJJJIJJJJJJJJ"	"interest"	1
"re0"	1032	"IJDJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1033	"JJJJJHJJJJJJJJJJJFJJ"	"money"	1
"re0"	1034	"JJJJIHIJJIJJJJJJJJJJ"	"trade"	1
"re0"	1035	"JIJJJFJJJJJIJJJJJJJI"	"interest"	1
"re0"	1036	"JJFJJJJJJJJJJJJJJJJJ"	"retail"	1
"re0"	1037	"JJJJFJJJJJJJJJJJIJJJ"	"money"	1
"re0"	1038	"JJJHJJJJJJJJJJJJGJJI"	"interest"	1
"re0"	1039	"JJCJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1040	"JDJJJJJJJJJJJIJJJJJJ"	"money"	1
"re0"	1041	"JJJJJHHJJJJJHJJJJJJJ"	"money"	1
"re0"	1042	"JJIJJGJJJJJJJJJJJIJJ"	"money"	1
"re0"	1043	"JJJJJJJJJJJJJJJJJJHJ"	"money"	1
"re0"	1044	"JJJJJEJJJJJJJJJJJJJJ"	"money"	1
"re0"	1045	"JJJJJGJJJIHJJJJJIJJJ"	"gnp"	1
"re0"	1046	"JJJJJJJJJJJJJJGIJJJF"	"money"	1
"re0"	1047	"JJJIJGJJJJJGJJJJJJJJ"	"money"	1
"re0"	1048	"JJIJJJJJJJJJJJJJJJGJ"	"money"	1
"re0"	1049	"JJIJJJJJJJJJJJJIJJGJ"	"money"	1
"re0"	1050	"JJJJJJJJJJJJJJJJJJCJ"	"interest"	1
"re0"	1051	"JJDJJJJJJJJJJJJJJJIJ"	"money"	1
"re0"	1052	"JJJJJJJJJJJJJJJJJJHJ"	"money"	1
"re0"	1053	"JJHJJJJJJJHJJJJJJJJJ"	"money"	1
"re0"	1054	"JJJJJJJJJJJJJJJJJJHJ"	"money"	1
"re0"	1055	"JJJJJJJJJJJJJJJIJJDJ"	"money"	1
"re0"	1056	"JJJIJJJJIJJJJJJJHIJJ"	"trade"	1
"re0"	1057	"JBJJJJJJJJJIJJJJJJJJ"	"ipi"	1
"re0"	1058	"JJJHIJFJJJJJJJJJJJJJ"	"money"	1
"re0"	1059	"JJDJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1060	"JJJJJJIJJJJJJHJJJJJH"	"cpi"	1
"re0"	1061	"JJJJJJJJJJJJJJJGJJJJ"	"cpi"	1
"re0"	1062	"JJJJJJJJJJJJJJJBJJJJ"	"reserves"	1
"re0"	1063	"JJJJJJJJJJJJJJJFJJHJ"	"money"	1
"re0"	1064	"JJJJJJJJJJJJJJJJJFJJ"	"trade"	1
"re0"	1065	"JDJJJJJJJJJHJJJJJJJJ"	"trade"	1
"re0"	1066	"JCJJJJJJJJJJJJJJJJJJ"	"trade"	1
"re0"	1067	"JJJJJJJDJJJJJJJJJJJJ"	"interest"	1
"re0"	1068	"JIJJJJJJJJGJJJJJJJJI"	"ipi"	1
"re0"	1069	"JIJJHJJJJJJJJJJHJJJJ"	"ipi"	1
"re0"	1070	"JJJJHJJJJJJJJJJDJJJJ"	"gnp"	1
"re0"	1071	"JJJJJJHJJJJIJJJJJJJG"	"bop"	1
"re0"	1072	"JJJJJJJJJJJJJJGJJJIJ"	"bop"	1
"re0"	1073	"JJJJJJJJJJJJJJFJJJJJ"	"bop"	1
"re0"	1074	"JJJJJJJJJJJJJJAJJJJJ"	"money"	1
"re0"	1075	"JJJJJJIJJJJJJJJJJGJJ"	"ipi"	1
"re0"	1076	"JJJJHJJJJJJJJJJGJJJJ"	"money"	1
"re0"	1077	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1078	"JJJJJJJIJJIJIJJJJHJJ"	"money"	1
"re0"	1079	"JJJJJJJJJJJJJJJJHHJJ"	"gnp"	1
"re0"	1080	"JJJJJIJJJJJJJJJJJJJE"	"trade"	1
"re0"	1081	"JJJJJJJJJJJJJJGJJIJI"	"money"	1
"re0"	1082	"JJJJJIJJJJJJJJJJFJJI"	"trade"	1
"re0"	1083	"JIJJJJJJFJJJJJJJJJJI"	"trade"	1
"re0"	1084	"JCJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1085	"IJIJJJJJJJJJJJJJEJJJ"	"trade"	1
"re0"	1086	"JHJJJJFJJJJIJJJJJJJJ"	"money"	1
"re0"	1087	"CJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1088	"JJJJJJJJJJJJJJJJJBJJ"	"money"	1
"re0"	1089	"JJJJJJJJJJJJJJJJJCJJ"	"money"	1
"re0"	1090	"JJJJJJJJJJJJJJJJHEJJ"	"bop"	1
"re0"	1091	"JJJJJJJJJJJJJJIJJJGJ"	"money"	1
"re0"	1092	"JJJJJJJJJJJJJJJJJFIJ"	"money"	1
"re0"	1093	"JJJJJJJJJJIJIJJJJHJJ"	"money"	1
"re0"	1094	"IJJJJJJJJJIJIJJJJHJJ"	"trade"	1
"re0"	1095	"JJJJJJJJJJJJJJFIJJHJ"	"trade"	1
"re0"	1096	"JJJJJJJCJJJJJJJJJJJJ"	"trade"	1
"re0"	1097	"JJJJJJJJJJJJJJAJJJJJ"	"cpi"	1
"re0"	1098	"JJJJJJJJJJJJJJJCJJJJ"	"money"	1
"re0"	1099	"JJJJJJJJJJJJIJJJJEJJ"	"cpi"	1
"re0"	1100	"JJJJJJJJJJJJJJJGJJJJ"	"cpi"	1
"re0"	1101	"JJJJJJJJJJJJJJJBJJJJ"	"interest"	1
"re0"	1102	"HJJJJJJJJJJJJJJJIJJJ"	"trade"	1
"re0"	1103	"JJJJJJJCJJJJJJJJJJJJ"	"money"	1
"re0"	1104	"BJJJJJJJJJJJJJJJJJJJ"	"money"	1
"re0"	1105	"JJJJJJJJJJJJIJJJJEJJ"	"trade"	1
"re0"	1106	"JFJIJJJJJJJJIJJJJJJJ"	"interest"	1
"re0"	1107	"JJCJJJJJJJJJJJJJJJJJ"	"money"	1
