"dataName"	"Sequence.ID"	"AA.JUNCTION"	"V1"	"freq_cluster_id"
"1"	"699"	"JJJJJIJJJJIJJJIJJIJI"	"9"	"1"
"1"	"700"	"JJJJJIJJJJJEJJIJJJJJ"	"9"	"1"
"1"	"701"	"JJJJJIJJJJJFJIJJJJJJ"	"12"	"1"
"1"	"702"	"JJJJJIJJJJJIJJHJJJJJ"	"5"	"1"
"1"	"703"	"JJJJJIJJJJJIJJJIJIJJ"	"9"	"1"
"1"	"704"	"JJJJJIJJJJJIJJJJJFJJ"	"9"	"1"
"1"	"705"	"JJJJJIJJJJJJCJJJJJJJ"	"10"	"1"
"1"	"706"	"JJJJJIJJJJJJDJJJIJJJ"	"9"	"1"
"1"	"707"	"JJJJJIJJJJJJIJJFJJJJ"	"12"	"1"
"1"	"708"	"JJJJJIJJJJJJJJDJJJJJ"	"5"	"1"
"1"	"709"	"JJJJJIJJJJJJJJIJIJIJ"	"12"	"1"
"1"	"710"	"JJJJJIJJJJJJJJIJJIJE"	"9"	"1"
"1"	"711"	"JJJJJIJJJJJJJJIJJIJF"	"5"	"1"
"1"	"712"	"JJJJJIJJJJJJJJJCJJJJ"	"5"	"1"
"1"	"713"	"JJJJJIJJJJJJJJJEJJJI"	"5"	"1"
"1"	"714"	"JJJJJIJJJJJJJJJFJJJJ"	"9"	"1"
"1"	"715"	"JJJJJIJJJJJJJJJHJJJG"	"12"	"1"
"1"	"716"	"JJJJJIJJJJJJJJJHJJJI"	"3"	"1"
"1"	"717"	"JJJJJIJJJJJJJJJIJJJF"	"12"	"1"
"1"	"718"	"JJJJJIJJJJJJJJJJEJJI"	"9"	"1"
"1"	"719"	"JJJJJIJJJJJJJJJJFJJI"	"12"	"1"
"1"	"720"	"JJJJJIJJJJJJJJJJGJJJ"	"9"	"1"
"1"	"721"	"JJJJJIJJJJJJJJJJIEJJ"	"9"	"1"
"1"	"722"	"JJJJJIJJJJJJJJJJJEJJ"	"12"	"1"
"1"	"723"	"JJJJJIJJJJJJJJJJJJEJ"	"9"	"1"
"1"	"724"	"JJJJJIJJJJJJJJJJJJJE"	"4"	"1"
"1"	"725"	"JJJJJIJJJJJJJJJJJJJE"	"12"	"1"
"1"	"726"	"JJJJJIJJJJJJJJJJJJJJ"	"9"	"1"
"1"	"727"	"JJJJJJDJJJJJJJJJJJJJ"	"12"	"1"
"1"	"728"	"JJJJJJEJJJJJJJJJIJJJ"	"5"	"1"
"1"	"729"	"JJJJJJFJHJJJJJJJJJIJ"	"12"	"1"
"1"	"730"	"JJJJJJFJIJJJIJJJJJJI"	"5"	"1"
"1"	"731"	"JJJJJJFJIJJJJJJJJJJG"	"3"	"1"
"1"	"732"	"JJJJJJFJIJJJJJJJJJJH"	"9"	"1"
"1"	"733"	"JJJJJJFJJJJJHJJJJJIJ"	"12"	"1"
"1"	"734"	"JJJJJJGIGJJJJJJJJJJJ"	"9"	"1"
"1"	"735"	"JJJJJJGJJIJJIJJJJJJG"	"2"	"1"
"1"	"736"	"JJJJJJGJJJJIJJJJJHJJ"	"9"	"1"
"1"	"737"	"JJJJJJGJJJJJHJJJJJJI"	"9"	"1"
"1"	"738"	"JJJJJJGJJJJJJFJJJJJJ"	"5"	"1"
"1"	"739"	"JJJJJJGJJJJJJJIJJJJH"	"12"	"1"
"1"	"740"	"JJJJJJGJJJJJJJJJJHJI"	"12"	"1"
"1"	"741"	"JJJJJJGJJJJJJJJJJIJG"	"9"	"1"
"1"	"742"	"JJJJJJGJJJJJJJJJJJJH"	"9"	"1"
"1"	"743"	"JJJJJJHGJJJJJJJJJJJJ"	"12"	"1"
"1"	"744"	"JJJJJJHIJIJJJJJJIJJI"	"12"	"1"
"1"	"745"	"JJJJJJHJHJJIJJJJJJJJ"	"9"	"1"
"1"	"746"	"JJJJJJHJIJJJHJJJJJJI"	"9"	"1"
"1"	"747"	"JJJJJJHJJIHJJJJJJJJJ"	"5"	"1"
"1"	"748"	"JJJJJJHJJIJIJJJHJJJJ"	"9"	"1"
"1"	"749"	"JJJJJJHJJIJJJJJJGJJI"	"9"	"1"
"1"	"750"	"JJJJJJHJJIJJJJJJHJJJ"	"9"	"1"
"1"	"751"	"JJJJJJHJJJJFJJJJJJJJ"	"3"	"1"
"1"	"752"	"JJJJJJHJJJJIJHIJJIJJ"	"9"	"1"
"1"	"753"	"JJJJJJHJJJJIJJJJJJJG"	"1"	"1"
"1"	"754"	"JJJJJJHJJJJJJIIJJJJJ"	"12"	"1"
"1"	"755"	"JJJJJJHJJJJJJIJJJJJJ"	"12"	"1"
"1"	"756"	"JJJJJJHJJJJJJJHJJJJH"	"9"	"1"
"1"	"757"	"JJJJJJHJJJJJJJJFJJJJ"	"12"	"1"
"1"	"758"	"JJJJJJHJJJJJJJJJJEJJ"	"1"	"1"
"1"	"759"	"JJJJJJHJJJJJJJJJJEJJ"	"9"	"1"
"1"	"760"	"JJJJJJHJJJJJJJJJJHJF"	"9"	"1"
"1"	"761"	"JJJJJJHJJJJJJJJJJJJG"	"12"	"1"
"1"	"762"	"JJJJJJIFJJJJJJJJJJJG"	"5"	"1"
"1"	"763"	"JJJJJJIGIJJJJJJJJJHJ"	"9"	"1"
"1"	"764"	"JJJJJJIGJJJJJJJJJJJG"	"2"	"1"
"1"	"765"	"JJJJJJIGJJJJJJJJJJJJ"	"12"	"1"
"1"	"766"	"JJJJJJIHIJJJJJJJJJJI"	"12"	"1"
"1"	"767"	"JJJJJJIIFJJJJJJJJJJJ"	"5"	"1"
"1"	"768"	"JJJJJJIIHJJJJJJJJJJG"	"9"	"1"
"1"	"769"	"JJJJJJIIJIIJJJIJJJJJ"	"12"	"1"
"1"	"770"	"JJJJJJIIJIJJJJJJJJJJ"	"5"	"1"
"1"	"771"	"JJJJJJIIJJJJJJGIJJJJ"	"12"	"1"
"1"	"772"	"JJJJJJIJDJJJJJJJJJJJ"	"9"	"1"
"1"	"773"	"JJJJJJIJEJJJJJIJJJJI"	"3"	"1"
"1"	"774"	"JJJJJJIJGJJJJJIJJJJJ"	"1"	"1"
"1"	"775"	"JJJJJJIJHIJJJJJJHJJJ"	"5"	"1"
"1"	"776"	"JJJJJJIJHJJJHJJJJJJI"	"9"	"1"
"1"	"777"	"JJJJJJIJHJJJJJIJJJJH"	"10"	"1"
"1"	"778"	"JJJJJJIJHJJJJJIJJJJI"	"11"	"1"
"1"	"779"	"JJJJJJIJIJHJJJJJHJJI"	"10"	"1"
"1"	"780"	"JJJJJJIJIJIJJJJJJJJI"	"9"	"1"
"1"	"781"	"JJJJJJIJJGGJJJJJJJJJ"	"9"	"1"
"1"	"782"	"JJJJJJIJJGIJJJJJIJJJ"	"12"	"1"
"1"	"783"	"JJJJJJIJJHGJJJJJJJJJ"	"12"	"1"
"1"	"784"	"JJJJJJIJJIGJJJJJJJJI"	"5"	"1"
"1"	"785"	"JJJJJJIJJJJGJJJJJJJJ"	"9"	"1"
"1"	"786"	"JJJJJJIJJJJHJJIJJIJH"	"9"	"1"
"1"	"787"	"JJJJJJIJJJJIJJGJJJIJ"	"5"	"1"
"1"	"788"	"JJJJJJIJJJJJHJIJJJJG"	"3"	"1"
"1"	"789"	"JJJJJJIJJJJJJBJJJJJJ"	"12"	"2"
"1"	"790"	"JJJJJJIJJJJJJDJJJJJJ"	"9"	"2"
"1"	"791"	"JJJJJJIJJJJJJEJJJJJJ"	"12"	"1"
"1"	"792"	"JJJJJJIJJJJJJHJJJJJH"	"2"	"1"
"1"	"793"	"JJJJJJIJJJJJJHJJJJJJ"	"12"	"1"
"1"	"794"	"JJJJJJIJJJJJJIJIJJJJ"	"9"	"1"
"1"	"795"	"JJJJJJIJJJJJJJIJJHJH"	"9"	"1"
"1"	"796"	"JJJJJJIJJJJJJJJDJJJJ"	"5"	"1"
"1"	"797"	"JJJJJJIJJJJJJJJJIJJG"	"9"	"1"
"1"	"798"	"JJJJJJIJJJJJJJJJJCJJ"	"12"	"1"
"1"	"799"	"JJJJJJIJJJJJJJJJJDJJ"	"12"	"1"
"1"	"800"	"JJJJJJIJJJJJJJJJJGJJ"	"6"	"1"
"1"	"801"	"JJJJJJIJJJJJJJJJJHJH"	"9"	"1"
"1"	"802"	"JJJJJJIJJJJJJJJJJJJE"	"12"	"1"
"1"	"803"	"JJJJJJJCJJJIJJJJJJJJ"	"8"	"1"
"1"	"804"	"JJJJJJJCJJJJJJJJJJJJ"	"9"	"1"
"1"	"805"	"JJJJJJJCJJJJJJJJJJJJ"	"12"	"1"
"1"	"806"	"JJJJJJJDJJJJJJJJJIJJ"	"1"	"1"
"1"	"807"	"JJJJJJJDJJJJJJJJJIJJ"	"12"	"1"
"1"	"808"	"JJJJJJJDJJJJJJJJJJJJ"	"5"	"1"
"1"	"809"	"JJJJJJJDJJJJJJJJJJJJ"	"11"	"1"
"1"	"810"	"JJJJJJJDJJJJJJJJJJJJ"	"12"	"1"
"1"	"811"	"JJJJJJJEIJJJJJJJJJJJ"	"12"	"1"
"1"	"812"	"JJJJJJJEJJJJJJIJJJIJ"	"5"	"1"
"1"	"813"	"JJJJJJJEJJJJJJIJJJJJ"	"9"	"1"
"1"	"814"	"JJJJJJJEJJJJJJIJJJJJ"	"10"	"1"
"1"	"815"	"JJJJJJJEJJJJJJJJJHJJ"	"12"	"1"
"1"	"816"	"JJJJJJJEJJJJJJJJJJJJ"	"3"	"1"
"1"	"817"	"JJJJJJJEJJJJJJJJJJJJ"	"9"	"1"
"1"	"818"	"JJJJJJJFJJJIJIJJJJJJ"	"3"	"1"
"1"	"819"	"JJJJJJJFJJJJJJHJJJJJ"	"9"	"1"
"1"	"820"	"JJJJJJJGHJJJJJJJJJJJ"	"1"	"1"
"1"	"821"	"JJJJJJJGIJJJJJJJJJJJ"	"5"	"1"
"1"	"822"	"JJJJJJJGJJJJHJJJJJJJ"	"12"	"1"
"1"	"823"	"JJJJJJJGJJJJIJJJJJJJ"	"9"	"1"
"1"	"824"	"JJJJJJJGJJJJJJJIJIJJ"	"9"	"1"
"1"	"825"	"JJJJJJJHHJJJJJIJJJJJ"	"9"	"1"
"1"	"826"	"JJJJJJJHHJJJJJJJJJJJ"	"12"	"1"
"1"	"827"	"JJJJJJJHIJJJHJJJJJJJ"	"9"	"1"
"1"	"828"	"JJJJJJJHIJJJJJJJJIJJ"	"10"	"1"
"1"	"829"	"JJJJJJJHJJHJJJJJJJHJ"	"7"	"1"
"1"	"830"	"JJJJJJJHJJJFJIJJJJJJ"	"12"	"1"
"1"	"831"	"JJJJJJJHJJJGJJJJJJJJ"	"9"	"1"
"1"	"832"	"JJJJJJJHJJJHJJIJJJJJ"	"9"	"1"
"1"	"833"	"JJJJJJJHJJJJHIJJJJJJ"	"9"	"1"
"1"	"834"	"JJJJJJJHJJJJJFJJJJJJ"	"9"	"1"
"1"	"835"	"JJJJJJJHJJJJJJEJJJJJ"	"9"	"1"
"1"	"836"	"JJJJJJJHJJJJJJIFJJJJ"	"12"	"1"
"1"	"837"	"JJJJJJJHJJJJJJJJJEJJ"	"9"	"2"
"1"	"838"	"JJJJJJJHJJJJJJJJJJGJ"	"9"	"1"
"1"	"839"	"JJJJJJJHJJJJJJJJJJIJ"	"9"	"1"
"1"	"840"	"JJJJJJJIGJJJJGJJJJJJ"	"12"	"1"
"1"	"841"	"JJJJJJJIGJJJJJJJJIJJ"	"9"	"1"
"1"	"842"	"JJJJJJJIIIJGJJJJJJJJ"	"9"	"1"
"1"	"843"	"JJJJJJJIIJJIJJJJIJJJ"	"9"	"1"
"1"	"844"	"JJJJJJJIIJJJHJJJJIJJ"	"5"	"1"
"1"	"845"	"JJJJJJJIIJJJJJJJJJFJ"	"3"	"1"
"1"	"846"	"JJJJJJJIJJGJJJJJJJGJ"	"12"	"1"
"1"	"847"	"JJJJJJJIJJHJJJJJJJGJ"	"9"	"1"
"1"	"848"	"JJJJJJJIJJIJIJJJJHJJ"	"9"	"1"
"1"	"849"	"JJJJJJJIJJJDJIJJJJJJ"	"12"	"1"
"1"	"850"	"JJJJJJJIJJJEJJJJJJJJ"	"1"	"1"
"1"	"851"	"JJJJJJJIJJJFJJIJJJJJ"	"12"	"1"
"1"	"852"	"JJJJJJJIJJJHJGJJJJJJ"	"9"	"1"
"1"	"853"	"JJJJJJJIJJJHJJJJJJJJ"	"12"	"1"
"1"	"854"	"JJJJJJJIJJJJIGJJJJJJ"	"1"	"1"
"1"	"855"	"JJJJJJJIJJJJJDJJJJJJ"	"10"	"2"
"1"	"856"	"JJJJJJJIJJJJJIJJJJJH"	"12"	"1"
"1"	"857"	"JJJJJJJIJJJJJJEJJJIJ"	"2"	"1"
"1"	"858"	"JJJJJJJIJJJJJJEJJJJI"	"12"	"1"
"1"	"859"	"JJJJJJJIJJJJJJFJJJJH"	"12"	"1"
"1"	"860"	"JJJJJJJIJJJJJJIIJJGJ"	"9"	"1"
"1"	"861"	"JJJJJJJIJJJJJJJJIHJJ"	"2"	"1"
"1"	"862"	"JJJJJJJIJJJJJJJJJGJJ"	"6"	"1"
"1"	"863"	"JJJJJJJIJJJJJJJJJIGJ"	"9"	"1"
"1"	"864"	"JJJJJJJJAJJJJJJJJJJJ"	"9"	"1"
"1"	"865"	"JJJJJJJJBJJJJJJJJJJJ"	"5"	"1"
"1"	"866"	"JJJJJJJJBJJJJJJJJJJJ"	"10"	"1"
"1"	"867"	"JJJJJJJJBJJJJJJJJJJJ"	"12"	"1"
"1"	"868"	"JJJJJJJJCJJJJJJJJJJJ"	"3"	"1"
"1"	"869"	"JJJJJJJJDJJJIJJJJJJJ"	"10"	"1"
"1"	"870"	"JJJJJJJJDJJJJJHJJJJJ"	"9"	"1"
"1"	"871"	"JJJJJJJJDJJJJJJJJJJJ"	"2"	"1"
"1"	"872"	"JJJJJJJJDJJJJJJJJJJJ"	"5"	"1"
"1"	"873"	"JJJJJJJJDJJJJJJJJJJJ"	"7"	"1"
"1"	"874"	"JJJJJJJJDJJJJJJJJJJJ"	"12"	"1"
"1"	"875"	"JJJJJJJJEJJJJJHJJJJJ"	"9"	"1"
"1"	"876"	"JJJJJJJJEJJJJJIJJJJJ"	"2"	"1"
"1"	"877"	"JJJJJJJJEJJJJJJJJJJJ"	"3"	"1"
"1"	"878"	"JJJJJJJJFJIJJJJJJJIJ"	"12"	"1"
"1"	"879"	"JJJJJJJJFJIJJJJJJJJJ"	"1"	"1"
"1"	"880"	"JJJJJJJJFJJJJIJJJJJJ"	"9"	"1"
"1"	"881"	"JJJJJJJJFJJJJJJIJJJJ"	"5"	"1"
"1"	"882"	"JJJJJJJJFJJJJJJJJHJJ"	"12"	"1"
"1"	"883"	"JJJJJJJJFJJJJJJJJJIJ"	"3"	"1"
"1"	"884"	"JJJJJJJJFJJJJJJJJJIJ"	"9"	"1"
"1"	"885"	"JJJJJJJJGJJJJIJJJJJI"	"12"	"1"
"1"	"886"	"JJJJJJJJHJJHIIJJJJJJ"	"9"	"1"
"1"	"887"	"JJJJJJJJHJJJIJJJJIIH"	"12"	"1"
"1"	"888"	"JJJJJJJJHJJJJJHIJJJI"	"12"	"1"
"1"	"889"	"JJJJJJJJHJJJJJJGJJGJ"	"12"	"1"
"1"	"890"	"JJJJJJJJHJJJJJJJHHJJ"	"2"	"1"
"1"	"891"	"JJJJJJJJHJJJJJJJJJJE"	"2"	"1"
"1"	"892"	"JJJJJJJJIHJIIJJJJIIJ"	"1"	"1"
"1"	"893"	"JJJJJJJJIJIJIJHJJHJJ"	"3"	"1"
"1"	"894"	"JJJJJJJJIJJFJJJJJJJJ"	"9"	"1"
"1"	"895"	"JJJJJJJJIJJJDJJJJJJJ"	"3"	"1"
"1"	"896"	"JJJJJJJJIJJJHJJJJHIJ"	"1"	"1"
"1"	"897"	"JJJJJJJJIJJJIJGJJJIJ"	"3"	"1"
"1"	"898"	"JJJJJJJJIJJJJCJJJJJJ"	"12"	"1"
"1"	"899"	"JJJJJJJJIJJJJFJJJJJI"	"5"	"1"
"1"	"900"	"JJJJJJJJIJJJJJDJJJJJ"	"7"	"1"
"1"	"901"	"JJJJJJJJIJJJJJDJJJJJ"	"9"	"1"
"1"	"902"	"JJJJJJJJIJJJJJEJJJJJ"	"12"	"1"
"1"	"903"	"JJJJJJJJIJJJJJHJJJFJ"	"9"	"1"
"1"	"904"	"JJJJJJJJIJJJJJIJJIII"	"7"	"1"
"1"	"905"	"JJJJJJJJIJJJJJJJGJIJ"	"9"	"1"
"1"	"906"	"JJJJJJJJIJJJJJJJJDJJ"	"9"	"2"
"1"	"907"	"JJJJJJJJIJJJJJJJJJHJ"	"7"	"1"
"1"	"908"	"JJJJJJJJIJJJJJJJJJHJ"	"12"	"1"
"1"	"909"	"JJJJJJJJIJJJJJJJJJJH"	"12"	"1"
"1"	"910"	"JJJJJJJJJCJJJJJJJJJJ"	"5"	"1"
"1"	"911"	"JJJJJJJJJDIJJJJJJJJJ"	"11"	"1"
"1"	"912"	"JJJJJJJJJEIJJJJIJJJJ"	"2"	"1"
"1"	"913"	"JJJJJJJJJEIJJJJJJJJJ"	"6"	"1"
"1"	"914"	"JJJJJJJJJEIJJJJJJJJJ"	"9"	"1"
"1"	"915"	"JJJJJJJJJEIJJJJJJJJJ"	"12"	"1"
"1"	"916"	"JJJJJJJJJFJJJJHJJJJJ"	"12"	"1"
"1"	"917"	"JJJJJJJJJFJJJJJJJIJJ"	"12"	"1"
"1"	"918"	"JJJJJJJJJGFJJJJJJJJJ"	"9"	"1"
"1"	"919"	"JJJJJJJJJGGJJJJJJJJJ"	"9"	"1"
"1"	"920"	"JJJJJJJJJGHJJJJJJJJJ"	"9"	"1"
"1"	"921"	"JJJJJJJJJGIJJJJJIIJJ"	"6"	"1"
"1"	"922"	"JJJJJJJJJGIJJJJJJIJJ"	"9"	"1"
"1"	"923"	"JJJJJJJJJGJJJIIJJJJJ"	"12"	"1"
"1"	"924"	"JJJJJJJJJGJJJJGJJIJJ"	"9"	"1"
"1"	"925"	"JJJJJJJJJGJJJJJJJHIJ"	"12"	"1"
"1"	"926"	"JJJJJJJJJGJJJJJJJIJJ"	"1"	"1"
"1"	"927"	"JJJJJJJJJHEJJJJJJJJJ"	"5"	"1"
"1"	"928"	"JJJJJJJJJHFJJJJJJJJJ"	"9"	"1"
"1"	"929"	"JJJJJJJJJHIJIJJJJJJJ"	"12"	"1"
"1"	"930"	"JJJJJJJJJHJHJJJHJJJJ"	"9"	"1"
"1"	"931"	"JJJJJJJJJHJJJJEJJJJJ"	"9"	"1"
"1"	"932"	"JJJJJJJJJHJJJJJFJJJJ"	"2"	"1"
"1"	"933"	"JJJJJJJJJHJJJJJJJGJJ"	"12"	"1"
"1"	"934"	"JJJJJJJJJHJJJJJJJJHJ"	"9"	"1"
"1"	"935"	"JJJJJJJJJIDJJJJJJJJJ"	"12"	"1"
"1"	"936"	"JJJJJJJJJIEJJJJJJJJJ"	"9"	"2"
"1"	"937"	"JJJJJJJJJIFJJJJJJJJJ"	"12"	"1"
"1"	"938"	"JJJJJJJJJIIJIJJIJJJI"	"6"	"1"
"1"	"939"	"JJJJJJJJJIJJJJIJJIHJ"	"9"	"1"
"1"	"940"	"JJJJJJJJJIJJJJIJJJJE"	"3"	"1"
"1"	"941"	"JJJJJJJJJIJJJJJDJJJJ"	"10"	"1"
"1"	"942"	"JJJJJJJJJIJJJJJGJJIJ"	"12"	"1"
"1"	"943"	"JJJJJJJJJIJJJJJHJJIJ"	"9"	"1"
"1"	"944"	"JJJJJJJJJIJJJJJIJJJJ"	"8"	"1"
"1"	"945"	"JJJJJJJJJIJJJJJJIHJJ"	"9"	"1"
"1"	"946"	"JJJJJJJJJIJJJJJJJJHJ"	"5"	"1"
"1"	"947"	"JJJJJJJJJJBJJJJJJJJJ"	"5"	"2"
"1"	"948"	"JJJJJJJJJJCJJJJIJJJJ"	"9"	"1"
"1"	"949"	"JJJJJJJJJJCJJJJJJJJJ"	"3"	"1"
"1"	"950"	"JJJJJJJJJJCJJJJJJJJJ"	"5"	"7"
"1"	"951"	"JJJJJJJJJJCJJJJJJJJJ"	"9"	"5"
"1"	"952"	"JJJJJJJJJJDJJJJHJJJJ"	"5"	"1"
"1"	"953"	"JJJJJJJJJJDJJJJIJJJJ"	"5"	"1"
"1"	"954"	"JJJJJJJJJJDJJJJIJJJJ"	"13"	"1"
"1"	"955"	"JJJJJJJJJJDJJJJJJJJJ"	"2"	"1"
"1"	"956"	"JJJJJJJJJJDJJJJJJJJJ"	"5"	"6"
"1"	"957"	"JJJJJJJJJJDJJJJJJJJJ"	"9"	"1"
"1"	"958"	"JJJJJJJJJJDJJJJJJJJJ"	"12"	"1"
"1"	"959"	"JJJJJJJJJJEJIJJJJJJJ"	"9"	"1"
"1"	"960"	"JJJJJJJJJJEJJIJJJJJJ"	"9"	"1"
"1"	"961"	"JJJJJJJJJJEJJJJJJHJJ"	"12"	"1"
"1"	"962"	"JJJJJJJJJJEJJJJJJJJJ"	"4"	"1"
"1"	"963"	"JJJJJJJJJJEJJJJJJJJJ"	"5"	"5"
"1"	"964"	"JJJJJJJJJJEJJJJJJJJJ"	"9"	"2"
"1"	"965"	"JJJJJJJJJJEJJJJJJJJJ"	"12"	"1"
"1"	"966"	"JJJJJJJJJJFJIJJJIJJJ"	"9"	"1"
"1"	"967"	"JJJJJJJJJJFJJJJJHJJI"	"5"	"1"
"1"	"968"	"JJJJJJJJJJFJJJJJJIJJ"	"5"	"1"
"1"	"969"	"JJJJJJJJJJFJJJJJJJJJ"	"5"	"5"
"1"	"970"	"JJJJJJJJJJFJJJJJJJJJ"	"9"	"1"
"1"	"971"	"JJJJJJJJJJGJJIJJJJJJ"	"12"	"1"
"1"	"972"	"JJJJJJJJJJGJJJJIJJJJ"	"9"	"1"
"1"	"973"	"JJJJJJJJJJGJJJJJHJJJ"	"3"	"1"
"1"	"974"	"JJJJJJJJJJGJJJJJJIIJ"	"1"	"1"
"1"	"975"	"JJJJJJJJJJGJJJJJJIJJ"	"5"	"1"
"1"	"976"	"JJJJJJJJJJGJJJJJJJHJ"	"5"	"1"
"1"	"977"	"JJJJJJJJJJGJJJJJJJIJ"	"5"	"1"
"1"	"978"	"JJJJJJJJJJGJJJJJJJJI"	"7"	"1"
"1"	"979"	"JJJJJJJJJJGJJJJJJJJI"	"9"	"1"
"1"	"980"	"JJJJJJJJJJGJJJJJJJJJ"	"4"	"1"
"1"	"981"	"JJJJJJJJJJGJJJJJJJJJ"	"5"	"3"
"1"	"982"	"JJJJJJJJJJHIJJJJIJJJ"	"5"	"1"
"1"	"983"	"JJJJJJJJJJHJIJJIHJJJ"	"7"	"1"
"1"	"984"	"JJJJJJJJJJHJIJJJHJJJ"	"5"	"1"
"1"	"985"	"JJJJJJJJJJHJIJJJJJJI"	"9"	"1"
"1"	"986"	"JJJJJJJJJJHJJJJEJJJJ"	"9"	"1"
"1"	"987"	"JJJJJJJJJJHJJJJFJJJJ"	"12"	"1"
"1"	"988"	"JJJJJJJJJJHJJJJHJJJJ"	"5"	"1"
"1"	"989"	"JJJJJJJJJJHJJJJJIJHJ"	"9"	"1"
"1"	"990"	"JJJJJJJJJJHJJJJJJJGJ"	"1"	"1"
"1"	"991"	"JJJJJJJJJJHJJJJJJJJH"	"5"	"1"
"1"	"992"	"JJJJJJJJJJHJJJJJJJJJ"	"5"	"1"
"1"	"993"	"JJJJJJJJJJIJIHJJJJJJ"	"2"	"1"
"1"	"994"	"JJJJJJJJJJIJIJJJEJJJ"	"9"	"1"
"1"	"995"	"JJJJJJJJJJIJIJJJJGJJ"	"9"	"1"
"1"	"996"	"JJJJJJJJJJIJIJJJJHJJ"	"9"	"1"
"1"	"997"	"JJJJJJJJJJIJIJJJJJJJ"	"13"	"1"
"1"	"998"	"JJJJJJJJJJIJJJIEJJJJ"	"3"	"1"
"1"	"999"	"JJJJJJJJJJIJJJIIJJEJ"	"5"	"1"
"1"	"1000"	"JJJJJJJJJJIJJJIJDJJJ"	"2"	"1"
"1"	"1001"	"JJJJJJJJJJIJJJJEJJJJ"	"9"	"1"
"1"	"1002"	"JJJJJJJJJJIJJJJJEIJJ"	"12"	"1"
"1"	"1003"	"JJJJJJJJJJIJJJJJEJJJ"	"12"	"1"
"1"	"1004"	"JJJJJJJJJJIJJJJJIHJJ"	"5"	"1"
"1"	"1005"	"JJJJJJJJJJIJJJJJJJHJ"	"7"	"1"
"1"	"1006"	"JJJJJJJJJJIJJJJJJJIJ"	"9"	"1"
"1"	"1007"	"JJJJJJJJJJIJJJJJJJIJ"	"12"	"1"
"1"	"1008"	"JJJJJJJJJJIJJJJJJJJI"	"9"	"1"
"1"	"1009"	"JJJJJJJJJJIJJJJJJJJJ"	"5"	"1"
"1"	"1010"	"JJJJJJJJJJJAJJJJJJJJ"	"2"	"1"
"1"	"1011"	"JJJJJJJJJJJAJJJJJJJJ"	"12"	"1"
"1"	"1012"	"JJJJJJJJJJJBJJJJJJJJ"	"2"	"1"
"1"	"1013"	"JJJJJJJJJJJBJJJJJJJJ"	"9"	"1"
"1"	"1014"	"JJJJJJJJJJJCJIJJJJJJ"	"5"	"1"
"1"	"1015"	"JJJJJJJJJJJCJJJJJJJJ"	"12"	"1"
"1"	"1016"	"JJJJJJJJJJJDJJJJJJJJ"	"9"	"1"
"1"	"1017"	"JJJJJJJJJJJEJHIJJJJJ"	"9"	"1"
"1"	"1018"	"JJJJJJJJJJJEJIJJJJJJ"	"5"	"1"
"1"	"1019"	"JJJJJJJJJJJEJIJJJJJJ"	"9"	"1"
"1"	"1020"	"JJJJJJJJJJJEJIJJJJJJ"	"10"	"1"
"1"	"1021"	"JJJJJJJJJJJEJJJJJJJJ"	"5"	"1"
"1"	"1022"	"JJJJJJJJJJJFJGJJJJJJ"	"9"	"1"
"1"	"1023"	"JJJJJJJJJJJGJEJJJJJJ"	"9"	"1"
"1"	"1024"	"JJJJJJJJJJJHJEJJJJJJ"	"9"	"1"
"1"	"1025"	"JJJJJJJJJJJHJJJJJJJJ"	"12"	"1"
"1"	"1026"	"JJJJJJJJJJJIJJCJJJJJ"	"12"	"1"
"1"	"1027"	"JJJJJJJJJJJIJJIJJIJG"	"12"	"1"
"1"	"1028"	"JJJJJJJJJJJIJJJDJJJJ"	"6"	"1"
"1"	"1029"	"JJJJJJJJJJJIJJJFJJHJ"	"10"	"1"
"1"	"1030"	"JJJJJJJJJJJIJJJHIJHJ"	"2"	"1"
"1"	"1031"	"JJJJJJJJJJJIJJJHJJGI"	"12"	"1"
"1"	"1032"	"JJJJJJJJJJJIJJJHJJJJ"	"9"	"1"
"1"	"1033"	"JJJJJJJJJJJJCJJJJJJJ"	"5"	"1"
"1"	"1034"	"JJJJJJJJJJJJDJJJJJJJ"	"12"	"1"
"1"	"1035"	"JJJJJJJJJJJJFJJJJJJH"	"12"	"1"
"1"	"1036"	"JJJJJJJJJJJJGIJJJJJF"	"12"	"1"
"1"	"1037"	"JJJJJJJJJJJJGJIIJJHJ"	"3"	"1"
"1"	"1038"	"JJJJJJJJJJJJGJJIJJHJ"	"5"	"1"
"1"	"1039"	"JJJJJJJJJJJJGJJJHJIJ"	"12"	"1"
"1"	"1040"	"JJJJJJJJJJJJGJJJJJEJ"	"2"	"1"
"1"	"1041"	"JJJJJJJJJJJJHJEIJJJJ"	"2"	"1"
"1"	"1042"	"JJJJJJJJJJJJHJFJJJJJ"	"9"	"1"
"1"	"1043"	"JJJJJJJJJJJJHJJJIJFJ"	"9"	"1"
"1"	"1044"	"JJJJJJJJJJJJHJJJJJEJ"	"2"	"1"
"1"	"1045"	"JJJJJJJJJJJJHJJJJJFJ"	"11"	"1"
"1"	"1046"	"JJJJJJJJJJJJHJJJJJGJ"	"9"	"1"
"1"	"1047"	"JJJJJJJJJJJJHJJJJJGJ"	"10"	"1"
